,youtuber,firstName,itemInSession,lastName,length,sessionId,video,userId
4740,Plies,Lily,61,Koch,231.6273,716,Goons Lurkin (Explicit Album Version),15.0
4741,Daft Punk,Devin,2,Larson,207.59465,746,Aerodynamic,60.0
4742,,,0,,,742,,
4743,Train,Ryan,0,Smith,216.76362999999998,751,Hey_ Soul Sister,26.0
4744,The Smiths,Emily,0,Benson,242.9122,720,There Is A Light That Never Goes Out,58.0
4745,New Radicals,Harper,0,Barrett,300.82567,747,You Get What You Give,42.0
4746,The Features,Emily,1,Benson,125.46566999999999,720,Exhibit A,58.0
4747,Ella Fitzgerald,Harper,1,Barrett,427.15382999999997,747,On Green Dolphin Street (Medley) (1999 Digital Remaster),42.0
4748,Toro Y Moi,Emily,2,Benson,182.02077,720,Causers Of This,58.0
4749,DJ Dizzy,Emily,3,Benson,221.1522,720,Sexy Bitch,58.0
4750,Cartola,Harper,2,Barrett,127.242,747,Tive Sim,42.0
4751,The Casualties,Harper,3,Barrett,131.23873,747,Fight For Your Life,42.0
4752,Panic! At The Disco,Harper,4,Barrett,186.64444,747,I Write Sins Not Tragedies (Album Version),42.0
4753,The Wallflowers,Harper,5,Barrett,421.17179000000004,747,Hollywood,42.0
4754,Rick James,Harper,6,Barrett,295.31383,747,Mary Jane,42.0
4755,RÃÂ¶yksopp,Harper,7,Barrett,300.14649,747,What Else Is There?,42.0
4756,Lamb,Harper,8,Barrett,352.20853,747,Gabriel,42.0
4757,Joe Nichols,Harper,9,Barrett,237.5571,747,Talk Me Out Of Tampa,42.0
4758,Samy Deluxe,Kaleb,0,Cook,191.16363,743,Pdsa,54.0
4759,Sepultura,Harper,10,Barrett,199.23546000000002,747,Refuse/Resist (Explicit Album Version),42.0
4760,Ozzy Osbourne,Kaleb,1,Cook,248.42404,743,Secret Loser,54.0
4761,VCR,Brayden,0,Clark,193.69751000000002,736,On Its Way Out,41.0
4762,P!nk,Stefany,0,White,227.02975,697,Glitter In The Air,83.0
4763,DAVE MATTHEWS BAND,Stefany,1,White,239.35955,697,Time Bomb,83.0
4764,Summer Cats,Stefany,2,White,219.42812,697,Wild Rice,83.0
4765,,Martin,0,Johnson,,713,,55.0
4766,,Aleena,0,Kirby,,639,,44.0
4767,Liquid Spill,Aleena,1,Kirby,376.16281000000004,639,Words- Till the mornin' comes Mix,44.0
4768,Ressurrection Band,Aleena,2,Kirby,183.17016,639,First Degree Apathy,44.0
4769,Meat Loaf,Aleena,3,Kirby,236.38159,639,Because Of You,44.0
4770,Josh Rouse,Aleena,4,Kirby,258.87302,639,My Love Has Gone,44.0
4771,Maddy Prior & Tim Hart,Aleena,5,Kirby,141.37424,639,Cannily Cannily,44.0
4772,Bunbury,Aleena,6,Kirby,533.78567,639,Demasiado Tarde (Ahorita Mismo),44.0
4773,Jason Mraz,Aleena,7,Kirby,252.39465,639,Live High (Album Version),44.0
4774,The dB's,Aleena,8,Kirby,118.41261000000002,639,Black And White,44.0
4775,Camera Obscura,Aleena,9,Kirby,170.89261000000002,639,The Sun On His Back,44.0
4776,Juanes,Aleena,10,Kirby,248.97261,639,Para Tu Amor,44.0
4777,ATB,Aleena,11,Kirby,262.21668999999997,639,Marrakech,44.0
4778,Cracker,Aleena,12,Kirby,205.03465,639,I'm A Little Rocket Ship,44.0
4779,,,0,,,766,,
4780,Blue Man Group,Aleena,13,Kirby,386.53342000000004,639,The Complex,44.0
4781,At Vance,Aleena,14,Kirby,201.82159,639,Heart Of Steel,44.0
4782,Wim Mertens,Aleena,15,Kirby,289.88036,639,Houfnice,44.0
4783,Beirut,Aleena,16,Kirby,142.31465,639,The Penalty,44.0
4784,Jonathan Edwards,Aleena,17,Kirby,238.39302,639,Longest Ride (LP Version ),44.0
4785,Shout Out Louds,Aleena,18,Kirby,215.97995,639,There's Nothing,44.0
4786,,Kaylee,0,Summers,,705,,8.0
4787,John Mayer,Kaylee,1,Summers,255.11137999999997,705,War Of My Life,8.0
4788,Los Campesinos!,Aleena,19,Kirby,119.11791000000001,639,(PLAN A),44.0
4789,Scissor Sisters,Aleena,20,Kirby,271.85587000000004,639,Take Your Mama,44.0
4790,Kid Cudi Vs Crookers,Aleena,21,Kirby,162.97751,639,Day 'N' Nite,44.0
4791,Ana Torroja,Aleena,22,Kirby,311.66649,639,Un AÃÂ±o Mas,44.0
4792,,Aleena,23,Kirby,,639,,44.0
4793,John Mayer,Aleena,24,Kirby,250.38322000000002,639,Half Of My Heart,44.0
4794,Lyle Mays,Kinsley,0,Young,240.97914,759,This Moment (Album Version),85.0
4795,Beenie Man,Aleena,25,Kirby,230.03383,639,Girls Dem Sugar,44.0
4796,The-Dream / Fabolous,Kinsley,1,Young,262.81751,759,Shawty Is Da Sh*!,85.0
4797,Soul II Soul,Aleena,26,Kirby,239.67302,639,How Long,44.0
4798,Arcade Fire,Kinsley,2,Young,169.19465,759,I'm Sleeping In A Submarine,85.0
4799,Kansas,Aleena,27,Kirby,233.03791,639,Hold On,44.0
4800,Snow Patrol,Kinsley,3,Young,223.18975,759,Set Down Your Glass,85.0
4801,Taylor Swift,Aleena,28,Kirby,224.9922,639,Forever & Always,44.0
4802,Kylie Minogue,Kinsley,4,Young,271.3073,759,Come Into My World,85.0
4803,Paulina Rubio,Aleena,29,Kirby,174.31465,639,Un Dia Gris,44.0
4804,Andrew Bird,Kinsley,5,Young,252.31627999999998,759,Fiery Crash,85.0
4805,The Rapture,Aleena,30,Kirby,323.47382999999996,639,Open Up Your Heart,44.0
4806,Horkyze Slyze,Kinsley,6,Young,124.44689,759,Fakty,85.0
4807,The Killers,Aleena,31,Kirby,220.89097999999998,639,When You Were Young,44.0
4808,Jason Mraz,Kinsley,7,Young,252.39465,759,Live High (Album Version),85.0
4809,Lady GaGa,Aleena,32,Kirby,263.33995,639,Paper Gangsta,44.0
4810,Hans Zimmer_ James Newton Howard,Kinsley,8,Young,265.50812,759,Nycteris,85.0
4811,Soltero,Aleena,33,Kirby,191.7122,639,Step Through The Door,44.0
4812,Blur,Aleena,34,Kirby,237.03465,639,Country House,44.0
4813,Carlton Livingston_ Shabba Ranks,Aleena,35,Kirby,226.32443999999998,639,Rumours,44.0
4814,Finger Eleven,Aleena,36,Kirby,208.1171,639,Paralyzer,44.0
4815,Elbee Bad,Aleena,37,Kirby,254.53669,639,Dream On! New Age Of Faith / Smokebelch,44.0
4816,Boney James,Molly,0,Taylor,327.3922,740,Seduction (Album Version),35.0
4817,Sauce Money Featuring Memphis Bleek,Aleena,38,Kirby,280.21506,639,What We Do (Explicit) (Feat. Memphis Bleek),44.0
4818,Toy Matinee,Aleena,39,Kirby,297.19465,639,Things She Said,44.0
4819,Markus KrunegÃÂ¥rd,Aleena,40,Kirby,256.93995,639,Jag ÃÂ¤r en vampyr,44.0
4820,,Adler,0,Barrera,,595,,100.0
4821,The Mountain Goats,Aleena,41,Kirby,222.74567000000002,639,Heretic Pride,44.0
4822,Modest Mouse,Sienna,0,Colon,209.52771,386,Float On,81.0
4823,Emiliana Torrini,Aleena,42,Kirby,184.29342,639,Sunny Road,44.0
4824,Habib KoitÃÂ©,Sienna,1,Colon,305.71057,386,Baro,81.0
4825,Lonnie Gordon,Adler,1,Barrera,181.21098,595,Catch You Baby (Steve Pitron & Max Sanna Radio Edit),100.0
4826,Busdriver,Aleena,43,Kirby,202.16118,639,The Troglodyte Wins,44.0
4827,SOJA,Sienna,2,Colon,285.25669,386,Rasta Courage,81.0
4828,Mike And The Mechanics,Aleena,44,Kirby,275.12118,639,A Beggar On A Beach Of Gold,44.0
4829,Evanescence,Aleena,45,Kirby,224.10404,639,Lithium,44.0
4830,Justin Bieber,Aleena,46,Kirby,229.0673,639,One Less Lonely Girl,44.0
4831,Brandon Heath,Aleena,47,Kirby,232.69832000000002,639,Give Me Your Eyes,44.0
4832,,Aleena,48,Kirby,,639,,44.0
4833,,Aleena,49,Kirby,,639,,44.0
4834,,Aleena,50,Kirby,,639,,44.0
4835,Samael,Lily,0,Burns,221.33506,756,Under One Flag,32.0
4836,Steve Bug,Aleena,51,Kirby,438.67383,639,Smackman,44.0
4837,Guns N' Roses,Aleena,52,Kirby,208.48281,639,Down On The Farm,44.0
4838,New Boyz,Aleena,53,Kirby,178.80771000000001,639,Tie Me Down [feat. Ray J] (Amended Album Version),44.0
4839,Train,Aleena,54,Kirby,216.76362999999998,639,Hey_ Soul Sister,44.0
4840,,,0,,,758,,
4841,Randy Crawford,Aleena,55,Kirby,270.75872999999996,639,Almaz,44.0
4842,Cro-Mags,Jacob,0,Rogers,206.99383,459,Eyes Of Tomorrow,18.0
4843,Animal Collective,Ryan,0,Smith,322.0371,767,In The Flowers,26.0
4844,,Ryan,1,Smith,,767,,26.0
4845,,Chloe,1,Cuevas,,758,,49.0
4846,Marisa Monte,Chloe,2,Cuevas,290.95138,758,O Xote Das Meninas/Asa Branca/Hino A Sao Jose,49.0
4847,Hollywood Undead,Chloe,3,Cuevas,210.52036,758,Everywhere I Go,49.0
4848,JosÃÂ© GonzÃÂ¡lez,Chloe,4,Cuevas,162.97751,758,Crosses,49.0
4849,Tom Petty And The Heartbreakers,Chloe,5,Cuevas,241.52771,758,Learning To Fly,49.0
4850,Sara Bareilles,Chloe,6,Cuevas,233.37751,758,Gravity,49.0
4851,,Tucker,0,Garrison,,730,,40.0
4852,Asian Dub Foundation,Chloe,7,Cuevas,264.69832,758,Rise To The Challenge,49.0
4853,Cast Of Camp Rock,Ayla,0,Johnson,190.71955,729,We Rock,63.0
4854,The Killers,Chloe,8,Cuevas,287.73832000000004,758,All The Pretty Faces,49.0
4855,Yung Berg feat. Young Jeezy & Ludacris,Ayla,1,Johnson,177.162,729,285 (feat. Young Jeezy & Ludacris),63.0
4856,Sin Bandera,Ayla,2,Johnson,252.78649,729,Si Me Besas,63.0
4857,Black Eyed Peas,Chloe,9,Cuevas,229.61587000000003,758,Let's Get It Started,49.0
4858,OneRepublic,Ayla,3,Johnson,208.14321999999999,729,Apologize,63.0
4859,Charlie Louvin,Chloe,10,Cuevas,170.86649,758,I Think I'll Live,49.0
4860,Ill Nino,Chloe,11,Cuevas,202.57914,758,Unframed (Album Version),49.0
4861,Coldplay,Chloe,12,Cuevas,294.1122,758,Fix You,49.0
4862,Kansas,Chloe,13,Cuevas,275.9571,758,Carry On Wayward Son,49.0
4863,,Lily,0,Burns,,780,,32.0
4864,Kurtis Blow,Colm,0,Santana,353.88036,722,The Breaks,67.0
4865,Chromeo,Sylvie,0,Cruz,171.57179,717,Momma's Boy,10.0
4866,Beach House,Chloe,14,Cuevas,322.71628,758,Walk In The Park,49.0
4867,BeyoncÃÂ©,Chloe,15,Cuevas,236.35546000000002,758,Ego,49.0
4868,Kid Cudi / MGMT / Ratatat,Chloe,16,Cuevas,295.67955,758,Pursuit Of Happiness (nightmare),49.0
4869,Erin McKeown,Chloe,17,Cuevas,292.75383,758,Daisy And Prudence,49.0
4870,Andres Calamaro,Chloe,18,Cuevas,263.83628,758,Los Aviones,49.0
4871,Akon,Chloe,19,Cuevas,253.77913999999998,758,Freedom,49.0
4872,Los Bunkers,Chloe,20,Cuevas,217.83465,758,Ven AquÃÂ­,49.0
4873,Steely Dan,Chloe,21,Cuevas,273.94567,758,Reelin' In The Years,49.0
4874,Aterciopelados,Chloe,22,Cuevas,169.45587,758,Complemento,49.0
4875,,Chloe,23,Cuevas,,758,,49.0
4876,,Chloe,24,Cuevas,,758,,49.0
4877,,Chloe,25,Cuevas,,758,,49.0
4878,The Avett Brothers,Chloe,26,Cuevas,291.36933999999997,758,Laundry Room,49.0
4879,Metallica,Chloe,27,Cuevas,284.86485,758,Fight Fire With Fire,49.0
4880,Rihanna,Chloe,28,Cuevas,208.40444,758,Te Amo,49.0
4881,,Ryan,0,Smith,,783,,26.0
4882,Sepultura,Chloe,29,Cuevas,238.62812000000002,758,More Of The Same,49.0
4883,Fate,Ryan,1,Smith,290.58567,783,(I Can't Stand) Losing You (2004 Digital Remaster),26.0
4884,Stone Temple Pilots,Chloe,30,Cuevas,155.24526,758,Days Of The Week (Album Version),49.0
4885,Sean Kingston and Justin Bieber,Ryan,2,Smith,201.9522,783,Eenie Meenie,26.0
4886,Iron Maiden,Chloe,31,Cuevas,233.76934,758,Run To The Hills (1998 Digital Remaster),49.0
4887,Blackalicious,Chloe,32,Cuevas,206.36688999999998,758,Make You Feel That Way,49.0
4888,,Kinsley,0,Young,,776,,85.0
4889,,Kinsley,1,Young,,776,,85.0
4890,Deftones,Kinsley,2,Young,372.97587000000004,776,Head Up (LP Version),85.0
4891,Destiny's Child,Chloe,33,Cuevas,271.33342000000005,758,Say My Name,49.0
4892,Cat Stevens,Chloe,34,Cuevas,167.6273,758,If You Want To Sing Out_ Sing Out,49.0
4893,The Notorious B.I.G.,Kinsley,3,Young,239.75137999999998,776,Playa Hater (Amended Version),85.0
4894,Eminem / Dr. Dre / 50 Cent,Chloe,35,Cuevas,297.482,758,Crack A Bottle,49.0
4895,,Jayden,0,Fox,,733,,101.0
4896,Orchestral Manoeuvres In The Dark,Kinsley,4,Young,263.26159,776,Stay (The Black Rose And The Universal Wheel),85.0
4897,,Jayden,1,Fox,,733,,101.0
4898,,Jayden,2,Fox,,733,,101.0
4899,Vangelis,Kinsley,5,Young,280.21506,776,Roxane's Veil,85.0
4900,,Chloe,36,Cuevas,,758,,49.0
4901,Spandau Ballet,Kinsley,6,Young,333.63546,776,TRUE,85.0
4902,,Kinsley,7,Young,,776,,85.0
4903,The Pussycat Dolls,Kinsley,8,Young,197.90322,776,I'm Done,85.0
4904,The Hollies,Kinsley,9,Young,252.96934,776,I'm Down,85.0
4905,Lily Allen,Kinsley,10,Young,190.95465,776,LDN,85.0
4906,Fall Out Boy,Kinsley,11,Young,231.47057,776,She's My Winona,85.0
4907,,Anabelle,0,Simpson,,731,,69.0
4908,Metallica,Kinsley,12,Young,396.40771,776,The Unforgiven II,85.0
4909,Journey,Hannah,0,Calhoun,244.06159,410,Loved By You,64.0
4910,O-Zone,Kinsley,13,Young,213.7073,776,Dragostea din tin (ma-ya-hi),85.0
4911,The Spinners,Chloe,37,Cuevas,187.27138,758,It's A Shame,49.0
4912,Murs,Kinsley,14,Young,256.7571,776,Bad Man!,85.0
4913,Navajita Platea,Chloe,38,Cuevas,261.14567,758,Desde Mi Azotea (Version JDK),49.0
4914,Basshunter,Kinsley,15,Young,207.0722,776,Boten Anna [Radio edit],85.0
4915,Melody Gardot,Chloe,39,Cuevas,322.97751,758,Some Lessons,49.0
4916,Maelo Ruiz,Kinsley,16,Young,292.77995,776,Te Va A Doler,85.0
4917,Aaliyah,Chloe,40,Cuevas,289.88036,758,At Your Best You Are Love,49.0
4918,Dwight Yoakam,Kinsley,17,Young,239.3073,776,You're The One,85.0
4919,Coldplay,Chloe,41,Cuevas,307.51302000000004,758,Clocks,49.0
4920,Fragma,Kinsley,18,Young,440.76363,776,Everytime You Need Me (Pulsedriver Remix) (Instrumental),85.0
4921,Rihanna,Chloe,42,Cuevas,268.25097999999997,758,Don't Stop The Music,49.0
4922,Temple Of The Dog,Kinsley,19,Young,243.9571,776,Hunger Strike,85.0
4923,Tears For Fears,Chloe,43,Cuevas,255.34649,758,Head Over Heels,49.0
4924,Base Ball Bear,Kinsley,20,Young,255.60771,776,Sayonara-Nostalgia,85.0
4925,Train,Chloe,44,Cuevas,234.50077000000002,758,Skyscraper,49.0
4926,Rufus Wainwright,Kinsley,21,Young,249.62567,776,Hallelujah,85.0
4927,Confederate Railroad,Chloe,45,Cuevas,202.57914,758,Jesus And Mama (LP Version),49.0
4928,Leona Lewis,Kinsley,22,Young,203.88526000000002,776,Forgive Me,85.0
4929,,Kinsley,23,Young,,776,,85.0
4930,,Kinsley,24,Young,,776,,85.0
4931,Panic At The Disco,Chloe,46,Cuevas,259.29098,758,Behind The Sea [Live In Chicago],49.0
4932,,Kinsley,25,Young,,776,,85.0
4933,Jesse Cook,Kinsley,26,Young,240.43057000000002,776,Byzantium Underground,85.0
4934,Gorillaz,Chloe,47,Cuevas,221.20443999999998,758,Feel Good Inc (Album Version),49.0
4935,Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Kinsley,27,Young,277.15873,776,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),85.0
4936,Paramore,Chloe,48,Cuevas,267.65016,758,The Only Exception (Album Version),49.0
4937,Yonder Mountain String Band,Kinsley,28,Young,297.58648999999997,776,Boatman's Dance,85.0
4938,,Chloe,49,Cuevas,,758,,49.0
4939,Nine Inch Nails,Kinsley,29,Young,293.69424,776,Dead Souls (LP Version),85.0
4940,Robert Calvert,Kinsley,30,Young,140.61668999999998,776,The Making Of Midgard (2007 Digital Remaster),85.0
4941,Abydos,Kinsley,31,Young,76.85179000000001,776,Green's Guidance For A Stategy Adventure Game,85.0
4942,Karsh Kale,Kinsley,32,Young,446.27545999999995,776,Break of Dawn,85.0
4943,Machine Head,Kinsley,33,Young,542.58893,776,Halo (Explicit Album Version),85.0
4944,Orishas,Chloe,50,Cuevas,247.43138,758,Quien Te Dijo,49.0
4945,Common / Vinia Mojica / Roy Hargrove / Femi Kuti,Kinsley,34,Young,356.07465,776,Time Traveling (A Tribute To Fela),85.0
4946,Ricardo Montaner,Chloe,51,Cuevas,249.41669,758,Y Como  Es El,49.0
4947,Denise Jannah,Kinsley,35,Young,477.04770999999994,776,'Round Midnight,85.0
4948,,Kinsley,36,Young,,776,,85.0
4949,Loudon Wainwright III,Chloe,52,Cuevas,147.74812,758,I Suppose,49.0
4950,Seeed,Chloe,53,Cuevas,192.80934,758,Ding (Thing Feat. Saian Supa Crew),49.0
4951,Yung Berg,Chloe,54,Cuevas,230.63465,758,Do That There (featuring Dude 'N Nem),49.0
4952,My Chemical Romance,Ryan,0,Smith,184.71138,789,I'm Not Okay (I Promise) (Live From Sessions@AOL),26.0
4953,Country Joe & The Fish,Chloe,55,Cuevas,294.76526,758,Rockin Round The World,49.0
4954,Linkin Park,Ryan,1,Smith,208.92689,789,What I've Done (Album Version),26.0
4955,Emiliana Torrini,Chloe,56,Cuevas,257.67138,758,Me And Armini,49.0
4956,Viola,Chloe,57,Cuevas,260.25751,758,Nostalgia Amnesia,49.0
4957,Panic At The Disco,Chloe,58,Cuevas,114.31138,758,Folkin' Around [Live In Chicago],49.0
4958,Travis,Chloe,59,Cuevas,204.7473,758,Good Feeling,49.0
4959,Kings Of Leon,Chloe,60,Cuevas,201.79546000000002,758,Revelry,49.0
4960,The Darkness,Chloe,61,Cuevas,206.81098,758,One Way Ticket [Radio Edit],49.0
4961,Florence + The Machine,Chloe,62,Cuevas,168.64608,758,You've Got The Love,49.0
4962,,Chloe,63,Cuevas,,758,,49.0
4963,,,64,,,758,,
4964,,,65,,,758,,
4965,,,0,,,741,,
4966,,Theodore,1,Smith,,741,,52.0
4967,,,0,,,774,,
4968,,,1,,,774,,
4969,,,2,,,774,,
4970,,Tegan,3,Levine,,774,,80.0
4971,Facto Delafe y las flores azules,Tegan,4,Levine,315.81995,774,Enero en la playa,80.0
4972,Kings Of Leon,Kate,0,Harrell,204.2771,671,Manhattan,97.0
4973,Franz Ferdinand,Kate,1,Harrell,204.12036,671,Michael,97.0
4974,Blue October,Tegan,5,Levine,272.32608,774,Drilled A Wire Through My Cheek,80.0
4975,,Tegan,6,Levine,,774,,80.0
4976,Elisa,Kate,2,Harrell,248.97261,671,Almeno Tu Nell'Universo,97.0
4977,,,7,,,774,,
4978,,,8,,,774,,
4979,The Killers,Kate,3,Harrell,225.12281000000002,671,A Dustland Fairytale,97.0
4980,FranÃÂ§oise Hardy,Kate,4,Harrell,210.12852999999998,671,Noir Sur Blanc,97.0
4981,Air,Kate,5,Harrell,212.21832,671,Playground Love,97.0
4982,Ferry Corsten,Kate,6,Harrell,219.55872999999997,671,Punk (Radio Edit),97.0
4983,Beastie Boys,Kate,7,Harrell,211.722,671,Unite (2009 Digital Remaster),97.0
4984,Henryk Gorecki,Kate,8,Harrell,1029.642,671,Symphony No. 3: III. Lento - Cantablile Semplice,97.0
4985,,Tegan,9,Levine,,774,,80.0
4986,Jill Scott,Tegan,10,Levine,213.39382999999998,774,Gimme,80.0
4987,Fleet Foxes,Kate,9,Harrell,253.04771000000002,671,Drops In The River,97.0
4988,The Wallflowers,Tegan,11,Levine,389.95546,774,Another One In The Dark,80.0
4989,Orishas,Kate,10,Harrell,242.85995,671,Atrevido,97.0
4990,Coyote Shivers,Kate,11,Harrell,335.15057,671,You're Mine,97.0
4991,Adoniran Barbosa,Tegan,12,Levine,225.74975,774,Fica Mais Um Pouco Amor,80.0
4992,Traveling Wilburys,Tegan,13,Levine,207.59465,774,End Of The Line,80.0
4993,ISRAEL & NEW BREED,Kate,12,Harrell,191.76443999999998,671,Favor Of The Lord,97.0
4994,Selena,Tegan,14,Levine,235.88526000000002,774,Ya No,80.0
4995,Sunbeam,Kate,13,Harrell,383.21587,671,One Minute In Heaven,97.0
4996,Guru Josh Project,Tegan,15,Levine,192.15628,774,Infinity 2008,80.0
4997,Modeselektor,Kate,14,Harrell,290.40281,671,Hasir,97.0
4998,Emma Bunton,Tegan,16,Levine,241.05751,774,What Took You So Long,80.0
4999,The All-American Rejects,Tegan,17,Levine,239.22893,774,Move Along,80.0
5000,Kings Of Leon,Kate,15,Harrell,201.79546000000002,671,Revelry,97.0
5001,Megadeth,Tegan,18,Levine,152.65913999999998,774,Paranoid,80.0
5002,Coldplay,Kate,16,Harrell,291.60444,671,Speed Of Sound,97.0
5003,,Kate,17,Harrell,,671,,97.0
5004,Harmonia,Tegan,19,Levine,655.77751,774,Sehr kosmisch,80.0
5005,,Tucker,0,Garrison,,784,,40.0
5006,Eyehategod,Tegan,20,Levine,310.85669,774,Anxiety Hangover,80.0
5007,Entre RÃÂ­os,Tucker,1,Garrison,281.15546,784,Hoy No,40.0
5008,Rammstein,Tegan,21,Levine,289.2273,774,Du Riechst So Gut,80.0
5009,Delerium,Tegan,22,Levine,455.8624,774,Drama,80.0
5010,,Tegan,23,Levine,,774,,80.0
5011,,,24,,,774,,
5012,,,25,,,774,,
5013,,Tegan,26,Levine,,774,,80.0
5014,Gareth Emery,Tegan,27,Levine,478.92852999999997,774,More Than Everything,80.0
5015,Tevin Campbell,Tegan,28,Levine,286.69342,774,I'm Ready (Album Version),80.0
5016,Hector Lavoe,Tegan,29,Levine,330.70975,774,Hacha Y Machete,80.0
5017,Alliance Ethnik,Tegan,30,Levine,195.94404,774,SinceritÃÂ© Et Jalousie,80.0
5018,OneRepublic,Tegan,31,Levine,224.67872999999997,774,Secrets,80.0
5019,Marea,Tegan,32,Levine,261.90322000000003,774,Marea (version acustica),80.0
5020,Mutemath,Tegan,33,Levine,72.95955,774,Collapse (Album Version),80.0
5021,Yeasayer,Tegan,34,Levine,241.89342000000002,774,Ambling Alp (DJ /Rupture & Brent Arnold Remix),80.0
5022,Righteous Brothers,Tegan,35,Levine,225.27955,774,You've Lost That Lovin' Feelin',80.0
5023,Katy Perry,Tegan,36,Levine,179.40853,774,I Kissed A Girl,80.0
5024,The Crests,Tegan,37,Levine,182.88281,774,16 Candles,80.0
5025,Anberlin,Tegan,38,Levine,215.24853,774,Breathe,80.0
5026,Coldplay,Kate,0,Harrell,296.80281,797,What If,97.0
5027,Johnnie Taylor,Tegan,39,Levine,269.06077,774,Disco Lady,80.0
5028,Xavier Rudd,Kate,1,Harrell,180.61016,797,My Missing,97.0
5029,Richard Holmes,Tegan,40,Levine,213.99465,774,Flyjack,80.0
5030,,Tegan,41,Levine,,774,,80.0
5031,Telex,Kate,2,Harrell,205.63546000000002,797,Spike Jones,97.0
5032,Jimi Hendrix,Kate,3,Harrell,393.19465,797,Here He Comes (Lover Man),97.0
5033,,,42,,,774,,
5034,Manu KatchÃÂ©_ Mathias Eick_ Trygve Seim_ Marcin Wasilewski_ Slawomir Kurkiewicz,Kate,4,Harrell,298.78812,797,Snapshot,97.0
5035,John Michael Talbot,Kate,5,Harrell,210.49424,797,Holy Is His Name (For The Bride Album Version),97.0
5036,John Legend,Kate,6,Harrell,278.77832,797,P.D.A. (We Just Don't Care),97.0
5037,Mike Shiver,Kate,7,Harrell,400.29995,797,On The Surface,97.0
5038,Eminem / Dina Rae,Kate,8,Harrell,350.11872999999997,797,Superman,97.0
5039,Amy Winehouse,Kate,9,Harrell,151.562,797,Me & Mr Jones,97.0
5040,,Kate,10,Harrell,,797,,97.0
5041,Duncan Dhu,Kate,11,Harrell,202.91873,797,No Puedo Evitar (Pensar En Ti),97.0
5042,Sneaker Pimps,Kate,12,Harrell,250.67057000000003,797,Lightning Field,97.0
5043,Trey Songz,Kate,13,Harrell,246.90892999999997,797,LOL :-) [feat. Gucci Mane & Soulja Boy Tell 'Em] (Album Version),97.0
5044,CÃÂ³mplices,Kate,14,Harrell,270.60200000000003,797,Es Por Ti,97.0
5045,Taylor Swift,Kate,15,Harrell,201.06403999999998,797,Our Song,97.0
5046,Amos Lee,Kate,16,Harrell,190.87628,797,Kid,97.0
5047,Dead Kennedys,Kate,17,Harrell,188.42077,797,Kill The Poor,97.0
5048,CafÃÂ© Tacvba,Kate,18,Harrell,174.41914,797,El ciclÃÂ³n,97.0
5049,Thousand Foot Krutch,Kate,19,Harrell,208.74403999999998,797,Move,97.0
5050,SOJA,Kate,20,Harrell,265.87383,797,Look within,97.0
5051,Kings Of Leon,Kate,21,Harrell,201.79546000000002,797,Revelry,97.0
5052,,Kate,22,Harrell,,797,,97.0
5053,,Kate,23,Harrell,,797,,97.0
5054,The Red Jumpsuit Apparatus,Amiya,0,Davidson,191.84281000000001,64,Face Down (Album Version),65.0
5055,Panic At The Disco,Kate,24,Harrell,259.29098,797,Behind The Sea [Live In Chicago],97.0
5056,Pavement,Amiya,1,Davidson,99.16036,64,Mercy:The Laundromat,65.0
5057,Lucinda Williams,Amiya,2,Davidson,254.79791,64,Fancy Funeral,65.0
5058,Alfredo Zitarrosa,Kate,25,Harrell,267.02322000000004,797,Milonga En Do,97.0
5059,First Aid Kit,Amiya,3,Davidson,187.97669,64,Tangerine,65.0
5060,Sam Cooke,Kate,26,Harrell,122.04363000000001,797,Ain't Misbehavin,97.0
5061,Thursday,Amiya,4,Davidson,235.62403999999998,64,Autobiography Of A Nation (Album Version),65.0
